2.900184813224630034e+02,3.755209243283527343e+01,1.339895468521118005e+01,1.531777387431398074e-01
2.900034626374461482e+02,3.755721835708869349e+01,1.426518660354614099e+01,1.704842770418658893e-01
2.902396552823537945e+02,3.747641120848027185e+01,1.495252447891235192e+01,1.983750076910987536e-01
2.900363266480047741e+02,3.754579585819247711e+01,1.623427897262573083e+01,3.319094577750697495e-01
2.902175535718424726e+02,3.748645901786842671e+01,1.366791468429565271e+01,1.571639763137832324e-01
2.904771880649351488e+02,3.739533183562685537e+01,1.519094544219970544e+01,2.128209570369258563e-01
2.899696158436833002e+02,3.757126855754050609e+01,1.565962534713744958e+01,2.526642257294192673e-01
2.901941361819023086e+02,3.749305570189672920e+01,1.588556223678588708e+01,2.789551863393321396e-01
2.903195303216910474e+02,3.744942377934064126e+01,1.612618428039550622e+01,3.137189248523249985e-01
2.902829632150982206e+02,3.746431641412117841e+01,1.564143925476074060e+01,2.506625154933467270e-01
2.901588447812475238e+02,3.750845731465472710e+01,1.482908850479125817e+01,1.918746145388618152e-01
2.900631398775713592e+02,3.754029004249660773e+01,1.608715849685668786e+01,3.072502115687861801e-01
2.904342365882246781e+02,3.741376342661288135e+01,1.501347094345092614e+01,2.016908103546634357e-01
2.901229608384194307e+02,3.752350592668089746e+01,1.410086947250366052e+01,1.660505464247003238e-01
2.900374638505705320e+02,3.755056259295739807e+01,1.648894482421874841e+01,3.828388104161754013e-01
2.900313755461827441e+02,3.755414172837280518e+01,1.516526299285888513e+01,2.110955739340320270e-01
2.899844864997916716e+02,3.756972189417906094e+01,1.542639666366576989e+01,2.307881513556972186e-01
2.899314453316957270e+02,3.758820455660442406e+01,1.557730131912231286e+01,2.442849302610889117e-01
2.899864924161980753e+02,3.756978063625019360e+01,1.510441618728637536e+01,2.069932619056239764e-01
2.904825089953600354e+02,3.739900274758810639e+01,1.547534256744384606e+01,2.349713096341624896e-01
2.901964866371160383e+02,3.749793925893623481e+01,1.543012934494018396e+01,2.309871265611186664e-01
2.903305783188544638e+02,3.745110599292555520e+01,1.603615647125243981e+01,2.997759679278865219e-01
2.899841451131196663e+02,3.757294318515420173e+01,1.513553362655639489e+01,2.091664919576183002e-01
2.900123196459790620e+02,3.756289646436266594e+01,1.535671644973754724e+01,2.249519104084506671e-01
2.898714661871000544e+02,3.761217386309349564e+01,1.456672030258178552e+01,1.805481003543868701e-01
2.903743782085064140e+02,3.743993838632103177e+01,1.330715590286254724e+01,1.520327009207144420e-01
2.900586811573604678e+02,3.754761960781817720e+01,1.586154108810424646e+01,2.758930424174800278e-01
2.903301819682308746e+02,3.745487293326668521e+01,1.507908659744262536e+01,2.055954957327380817e-01
2.898891618239222225e+02,3.760730594938347338e+01,1.465053015518188317e+01,1.838926436326041858e-01
2.898995906046702657e+02,3.760399834623265747e+01,1.530528240966796716e+01,2.211844349226489703e-01
2.902182492676509469e+02,3.749455087052540136e+01,1.543115883636474450e+01,2.310743579587474505e-01
2.900783534434631861e+02,3.754244164713681897e+01,1.595207863616943200e+01,2.880616137704387070e-01
2.902553318025421731e+02,3.748096870088700427e+01,1.620670204925536950e+01,3.275503316840663315e-01
2.899727896088483590e+02,3.758207796836571646e+01,1.310305529403686364e+01,1.497988268679514567e-01
2.900754279463528746e+02,3.754472768037842201e+01,1.575862389373779138e+01,2.633872875890269638e-01
2.901281885660837361e+02,3.752649641121947610e+01,1.572799044418334802e+01,2.601121911725535751e-01
2.904524381856622881e+02,3.741379669808413411e+01,1.581971770095825036e+01,2.706870833358302475e-01
2.900415679951591414e+02,3.755720776995575250e+01,1.572325640487670739e+01,2.595546642264857651e-01
2.902349480752037039e+02,3.749017741307104501e+01,1.587282591629028161e+01,2.774288007936015488e-01
2.902942564917625532e+02,3.746952286875539784e+01,1.579881840515136560e+01,2.682754347047343613e-01
2.899890832474124522e+02,3.757452348935486697e+01,1.611010390090942224e+01,3.113257536611094833e-01
2.899520077503349285e+02,3.758934805860018002e+01,1.570106774139404138e+01,2.568453127464785934e-01
2.903531009709127488e+02,3.745097360878978066e+01,1.521043330001830896e+01,2.141959616860881488e-01
2.904251138121353506e+02,3.742576145725570314e+01,1.538449507522582849e+01,2.272239798626437823e-01
2.901538111198346996e+02,3.752220992995915338e+01,1.336150389480590661e+01,1.527288477814331691e-01
2.899144218691909032e+02,3.760397437880785532e+01,1.417480212020873864e+01,1.679557455650106113e-01
2.903572967204149791e+02,3.745079634128749291e+01,1.448791056442260583e+01,1.776302369257941882e-01
2.903806839486998683e+02,3.744163479090466495e+01,1.550981694030761560e+01,2.379661822638049762e-01
2.902556641789279297e+02,3.749034451894893749e+01,1.131030302810668786e+01,1.410839432796970050e-01
2.900767754156545948e+02,3.754892083024282101e+01,1.436620741653442224e+01,1.735441671630874316e-01
2.904823496728051850e+02,3.740711690079572094e+01,1.590625935363769372e+01,2.817210653743281723e-01
2.898771866963959951e+02,3.761675874987275847e+01,1.580707770156860192e+01,2.691961923560634018e-01
2.904297390232625276e+02,3.742975039486631061e+01,1.346624403762817224e+01,1.540833512267604510e-01
2.899975972635369317e+02,3.757688029555523457e+01,1.558273344802856286e+01,2.449208671173587482e-01
2.899314099152916242e+02,3.760211432441761303e+01,1.453967409896850427e+01,1.795056225678458850e-01
2.901419617843195056e+02,3.753101584011308489e+01,1.258560400772094567e+01,1.457254189013078849e-01
2.900244972187576309e+02,3.756839233539702860e+01,1.529709368515014489e+01,2.202561000308528583e-01
2.903521532668249847e+02,3.745482709077449357e+01,1.594637661743163903e+01,2.867909023484721542e-01
2.900117591785942182e+02,3.757351282117346614e+01,1.591809016036987146e+01,2.831744352302089096e-01
