2.902825828209494148e+02,3.746461836884052587e+01,1.590987930297851705e+01,1.416847548329248641e-01
2.903049524079061712e+02,3.745078461959428040e+01,1.638847980499267720e+01,1.539393189244880888e-01
2.899315388516230882e+02,3.758827338860329803e+01,1.585217533111572408e+01,1.405360448055877898e-01
2.901585990013313108e+02,3.750874277991889727e+01,1.513746509552002095e+01,1.304673693024530623e-01
2.902392564948428344e+02,3.747670720252656906e+01,1.525262413024902486e+01,1.316686133735790465e-01
2.899418285773600701e+02,3.758391530978146733e+01,1.658194694519043111e+01,1.606696667962684844e-01
2.899266167538148125e+02,3.758970837181347235e+01,1.713536891937256001e+01,1.879425915771141264e-01
2.899646327052458332e+02,3.757493738710097375e+01,1.752195224761963033e+01,2.171244445138588164e-01
2.900630718144879552e+02,3.754043402885098857e+01,1.659070930480957173e+01,1.609814475172176573e-01
2.902172174182298932e+02,3.748677656217294896e+01,1.423527774810791158e+01,1.243228126198962086e-01
2.898717331861410571e+02,3.761224571739030154e+01,1.503635845184326314e+01,1.294804532893910620e-01
2.901937852407227751e+02,3.749340383172431501e+01,1.610413799285888814e+01,1.460531438582554076e-01
2.904043005585037349e+02,3.741670291869358778e+01,1.622983036041259908e+01,1.492702542685880873e-01
2.900374627457536576e+02,3.755074683364129839e+01,1.653382263183593892e+01,1.588688167625084136e-01
2.898839665618061758e+02,3.760452235860562809e+01,1.824537954330444478e+01,3.095356794887199614e-01
2.900336039351578847e+02,3.755180876543082036e+01,1.690808639526367330e+01,1.750473725491180632e-01
2.903190132536580563e+02,3.744967517062928408e+01,1.611513385772705220e+01,1.462952597879781935e-01
2.900313279803350497e+02,3.755432264918447771e+01,1.514666137695312642e+01,1.305375621535792563e-01
2.899683521258577912e+02,3.757521514821214481e+01,1.746549520492553853e+01,2.122297781401291106e-01
2.903193687285848341e+02,3.744685966074348471e+01,1.756458435058593892e+01,2.210819023543014739e-01
2.901661853443296195e+02,3.750262478916205566e+01,1.796391401290893697e+01,2.662351104312553618e-01
2.898893864932060751e+02,3.760736591227785652e+01,1.483500823974609517e+01,1.278091874786629889e-01
2.900123387777232438e+02,3.756298452431342838e+01,1.562335834503173970e+01,1.365567250990286086e-01
2.904573223544647362e+02,3.739793053997890837e+01,1.668636760711670064e+01,1.648162464492931578e-01
2.899656275908031944e+02,3.757729768772200174e+01,1.729381999969482564e+01,1.987019228630676482e-01
2.903029833322723334e+02,3.745407691236117387e+01,1.753147706985473775e+01,2.179336222701683257e-01
2.902919123242277237e+02,3.745811855755810171e+01,1.731862983703613423e+01,2.007156136327400420e-01
2.899841549561698457e+02,3.757306200905762239e+01,1.546690807342529439e+01,1.342879860543623183e-01
2.900137735883313894e+02,3.756066887699475387e+01,1.696302375793457173e+01,1.780144694142952178e-01
2.901518832844013218e+02,3.750930756833714952e+01,1.777153692245483541e+01,2.423929619484558318e-01
2.903674065955702872e+02,3.743017339743242644e+01,1.773814258575439595e+01,2.388250949674263213e-01
2.901227909833493186e+02,3.752373226902432890e+01,1.449937686920166158e+01,1.256156201356067870e-01
2.898997583357786425e+02,3.760400434684883209e+01,1.568342170715332173e+01,1.375398031317606184e-01
2.903824999080029556e+02,3.742584485535433458e+01,1.734401855468750142e+01,2.024663659625663970e-01
2.904465819928601036e+02,3.740163115180013165e+01,1.772123394012451314e+01,2.368931296163215849e-01
2.901144254919767036e+02,3.752517613108253869e+01,1.682218894958496236e+01,1.708162772350921843e-01
2.902731470852722850e+02,3.746580867432149375e+01,1.790980682373047017e+01,2.588932040029182646e-01
2.900586304342461972e+02,3.754771336936022408e+01,1.586856899261474751e+01,1.408763370358362410e-01
2.903288481683857185e+02,3.744875014002176528e+01,1.642903099060058736e+01,1.552099632912292693e-01
2.899961282533384974e+02,3.756812665061997336e+01,1.768815193176269673e+01,2.333440306478157256e-01
2.899317998105893253e+02,3.759153116742084677e+01,1.777576456069946431e+01,2.431856366687431548e-01
2.901962199591362150e+02,3.749813756914337404e+01,1.590518913269043111e+01,1.416007588499202940e-01
2.899381916184630086e+02,3.759066861203079668e+01,1.742320690155029439e+01,2.088271799379005644e-01
2.903230881710180711e+02,3.744990599511938001e+01,1.733627758026123189e+01,2.018357339196815703e-01
2.901250621818059017e+02,3.752154632049723659e+01,1.749094734191894673e+01,2.145718607001915190e-01
2.899728579158652337e+02,3.758220518731013016e+01,1.343632469177246236e+01,1.218598951467290276e-01
2.904763717980448519e+02,3.739588576044287294e+01,1.552872905731201314e+01,1.351568196781888220e-01
2.903392594105800413e+02,3.744567775592344816e+01,1.645738849639892720e+01,1.561617488854541991e-01
2.899145882899939579e+02,3.760404700095870112e+01,1.469009838104248189e+01,1.267828369394853327e-01
2.900415065100802963e+02,3.755741029978540979e+01,1.620907745361328267e+01,1.486861473762407515e-01
2.904721944130551492e+02,3.739772024571124120e+01,1.606959209442138814e+01,1.451788666539802763e-01
2.899891056644464129e+02,3.757463650215332507e+01,1.626665172576904439e+01,1.502782842957391951e-01
2.902685943600296241e+02,3.747030772071577331e+01,1.766554174423217916e+01,2.309713560038223479e-01
2.900749343941868119e+02,3.754124794880784322e+01,1.817012367248535298e+01,2.967258366637840483e-01
2.902893103161825934e+02,3.746242702423184312e+01,1.762125692367553853e+01,2.266832339459076140e-01
2.900782097371359782e+02,3.754258756345245729e+01,1.600528488159179830e+01,1.437321501665725920e-01
2.901462659622671936e+02,3.751777472076489772e+01,1.632920799255371236e+01,1.520897718959465239e-01
2.903220555330672141e+02,3.745398787824461806e+01,1.630522880554199361e+01,1.514205085926666472e-01
2.901629106120370807e+02,3.751036456852629186e+01,1.734326086044311666e+01,2.025348815017357085e-01
2.898703536476921840e+02,3.762069190311847677e+01,1.471790657043457173e+01,1.269805823334470007e-01
2.902096928563140636e+02,3.749292356091955014e+01,1.753415880203247212e+01,2.181768166714325163e-01
2.904616346685087365e+02,3.740035465477278365e+01,1.790406284332275533e+01,2.582996460490837309e-01
2.903101601895815520e+02,3.745619319971596894e+01,1.764630184173584126e+01,2.289314540916099761e-01
2.898774580427308365e+02,3.761661057160736021e+01,1.669899425506591939e+01,1.653103130751266692e-01
2.899520872015403938e+02,3.758947983531074044e+01,1.641792068481445455e+01,1.549552130394592497e-01
2.903301151263164570e+02,3.745158523203406276e+01,1.612822589874267720e+01,1.465916122191562865e-01
2.903249158338418283e+02,3.745100326947439839e+01,1.790555915832519673e+01,2.586324634843483183e-01
2.904334809968131594e+02,3.741429689624934696e+01,1.535320053100586080e+01,1.328506191142811987e-01
2.898807362087154615e+02,3.761389604939851239e+01,1.769935045242309712e+01,2.344940650158539031e-01
2.901199445858874242e+02,3.752654690429311302e+01,1.812832603454589986e+01,2.901667329364433501e-01
2.901279328965504760e+02,3.752656122655248083e+01,1.578656063079834126e+01,1.393230604820862029e-01
2.902548893462546857e+02,3.748110708766670029e+01,1.612053451538086080e+01,1.464352319830074522e-01
